2301,    -1.860,   MM,02
2302,    -0.918,   MM,04
2303,    -1.342,   MM,01
2304,    -2.655,   MM,03
2305,    -2.656,   MM,03
2306,    -1.342,   MM,01
2307,    -1.860,   MM,02
2308,    -0.918,   MM,04
2309,    -0.919,   MM,04
2310,    -1.343,   MM,01
2311,    -1.861,   MM,02
2312,    -2.658,   MM,03
2313,    -1.861,   MM,02
2314,    -0.919,   MM,04
2315,    -1.344,   MM,01
2316,    -2.660,   MM,03
2317,    -2.662,   MM,03
2318,    -1.344,   MM,01
2319,    -1.861,   MM,02
2320,    -0.920,   MM,04
2321,    -0.920,   MM,04
2322,    -1.345,   MM,01
2323,    -1.862,   MM,02
2324,    -2.663,   MM,03
2325,    -1.862,   MM,02
2326,    -0.921,   MM,04
2327,    -1.345,   MM,01
2328,    -2.665,   MM,03
2329,    -2.666,   MM,03
2330,    -1.346,   MM,01
2331,    -1.863,   MM,02
2332,    -0.921,   MM,04
2333,    -0.922,   MM,04
2334,    -1.347,   MM,01
2335,    -1.863,   MM,02
2336,    -2.668,   MM,03
2337,    -1.863,   MM,02
2338,    -0.922,   MM,04
2339,    -1.347,   MM,01
2340,    -2.670,   MM,03
2341,    -2.672,   MM,03
2342,    -1.348,   MM,01
2343,    -1.864,   MM,02
2344,    -0.923,   MM,04
2345,    -0.924,   MM,04
2346,    -1.349,   MM,01
2347,    -1.864,   MM,02
2348,    -2.673,   MM,03
2349,    -1.865,   MM,02
2350,    -0.924,   MM,04
2351,    -1.349,   MM,01
2352,    -2.675,   MM,03
2353,    -2.677,   MM,03
2354,    -1.350,   MM,01
2355,    -1.865,   MM,02
2356,    -0.925,   MM,04
2357,    -0.925,   MM,04
2358,    -1.350,   MM,01
2359,    -1.865,   MM,02
2360,    -2.678,   MM,03
2361,    -1.866,   MM,02
2362,    -0.926,   MM,04
2363,    -1.351,   MM,01
2364,    -2.680,   MM,03
2365,    -2.681,   MM,03
2366,    -1.352,   MM,01
2367,    -1.866,   MM,02
2368,    -0.926,   MM,04
2369,    -0.927,   MM,04
2370,    -1.352,   MM,01
2371,    -1.866,   MM,02
2372,    -2.683,   MM,03
2373,    -1.867,   MM,02
2374,    -0.927,   MM,04
2375,    -1.353,   MM,01
2376,    -2.685,   MM,03
2377,    -2.686,   MM,03
2378,    -1.353,   MM,01
2379,    -1.867,   MM,02
